longitude,latitude,nptype,objid,yyymm,view_cnt,date_created,last_updated,man_created,providers,name,cntcode,addr,phone,ceo,x,y,geom_twnspcode
121.51016498324283,24.988461332752635,NP200,316538757,10708,0,"Aug 10, 2018 12:30:00 AM","Aug 10, 2018 12:30:00 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台灣省台北縣中和教會聚會所,65000,新北市中和區興南路１段85巷213號,02-29415012,韓永建,301501.3,2764596.379,6500300
121.50838036138391,24.99287553151997,NP200,316538758,10708,0,"Aug 10, 2018 12:30:00 AM","Aug 10, 2018 12:30:00 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台灣省台北縣新約教會中和教會,65000,新北市中和區景平路263號,02-29412343,廖芳美,301319.306,2765084.639,6500300
120.97195993333779,24.816652393058927,NP200,316538759,10708,0,"Aug 10, 2018 12:30:00 AM","Aug 10, 2018 12:30:00 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台灣省新竹市基督教改革宗長老會新竹教會,10018,新竹市光華里光華南街76號7樓,03-5420674,陳正弘,247165.45,2745470.19,1001802
120.36185841943411,22.659145734385607,NP200,316538761,10708,0,"Aug 10, 2018 12:30:01 AM","Aug 10, 2018 12:30:01 AM","OPEN DATA-10708",內政資料開放平臺,財團法人鳥松教會,64000,高雄市鳥松區鳥松路9-5號,07-7333261,林輝文,184418.59,2506680.84,6401800
121.52561555278085,25.007762718566745,NP200,316538762,10708,0,"Aug 10, 2018 12:30:01 AM","Aug 10, 2018 12:30:01 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台灣省台北縣基督教福和堂,65000,新北市永和區環河東路3段12號2樓,02-29219842,柳健男,303052.779,2766740.249,6500400
121.49781286515095,25.075137304123082,NP200,316538763,10708,0,"Aug 10, 2018 12:30:01 AM","Aug 10, 2018 12:30:01 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台灣省台北縣基督教改革宗長老會信生教會,65000,新北市三重區仁福街64巷11號2樓,02-29283636,郭鋆,300219.034,2774192.408,6500200
121.49521229166157,25.082046264906882,NP200,316538764,10708,0,"Aug 10, 2018 12:30:01 AM","Aug 10, 2018 12:30:01 AM","OPEN DATA-10708",內政資料開放平臺,財團法人新約教會三重教會,65000,新北市三重區自強路3段97號5樓,02-22870288,陳玉貞,299953.882,2774956.72,6500200
120.3553639067629,22.626908095353297,NP200,316538765,10708,0,"Aug 10, 2018 12:30:01 AM","Aug 10, 2018 12:30:01 AM","OPEN DATA-10708",內政資料開放平臺,財團法人基督教鳳山神召會,64000,高雄市鳳山區新生街118號,07-7465315,蔡通和,183735.67,2503113.95,6401200
120.97099855347179,24.808372433681406,NP200,316538766,10708,0,"Aug 10, 2018 12:30:01 AM","Aug 10, 2018 12:30:01 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台灣省新竹市教會聚會所,10018,新竹市親仁里仁愛街68巷3號,03-5326383,董傅義,247068.07,2744553.13,1001801
120.97440221799202,24.79021531619389,NP200,316538767,10708,0,"Aug 10, 2018 12:30:01 AM","Aug 10, 2018 12:30:01 AM","OPEN DATA-10708",內政資料開放平臺,財團法人天主教瑪利亞方濟各傳教女修會,10018,"新竹市東區高峰路高峰路111號 (聯絡處：10658臺北市信義路3段147巷15弄23號)",02-27075495,余淑英,247411.79,2742542.0,1001801
121.56865902935886,24.986214737282314,NP200,316538768,10708,0,"Aug 10, 2018 12:30:01 AM","Aug 10, 2018 12:30:01 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台北市中華基督徒重生禮拜堂,63000,臺北市文山區保儀路木新里109巷3弄16號,02-29393907,唐文山,307407.453,2764371.02,6300800
121.57843366279091,25.07854438619272,NP200,316538769,10708,0,"Aug 10, 2018 12:30:01 AM","Aug 10, 2018 12:30:01 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台灣基督教恩惠福音會,63000,臺北市內湖區內湖路１段港墘里608號,02-27971000,蔡錫安,308350.558,2774602.173,6301000
121.54368734173998,25.02740713952237,NP200,316538770,10708,0,"Aug 10, 2018 12:30:01 AM","Aug 10, 2018 12:30:01 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台灣基督教視聽聯合會,63000,臺北市大安區復興南路二段173之1號6之1樓,02-27068000,柯從心,304868.15,2768923.365,6300300
120.24465226276585,22.97920184994087,NP200,316538771,10708,0,"Aug 10, 2018 12:30:01 AM","Aug 10, 2018 12:30:01 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台灣基督傳道會,67000,臺南市東區裕敬一街37號4樓（聯絡處：70050廣慈街32巷23號）,06-22343342601101,黃紹箕,172554.15,2542179.39,6703200
121.51419795973635,25.044594730993342,NP200,316538772,10708,0,"Aug 10, 2018 12:30:01 AM","Aug 10, 2018 12:30:01 AM","OPEN DATA-10708",內政資料開放平臺,財團法人中華基督教浸信會聯會,63000,臺北市中正區懷寧街黎明里47-1號2樓,02-23813283,詹天來,301884.84,2770815.529,6300500
121.2402567400886,24.839754332373666,NP200,316538773,10708,0,"Aug 10, 2018 12:30:01 AM","Aug 10, 2018 12:30:01 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台灣省桃園縣基督教石門浸信會,68000,桃園市龍潭區文化路87號,03-4712542,廖櫻桂,274282.92,2748050.04,6800900
121.28540322275597,24.900476795257728,NP200,316538774,10708,0,"Aug 10, 2018 12:30:01 AM","Aug 10, 2018 12:30:01 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台灣省桃園縣基督教懷恩教堂,68000,桃園市大溪區介壽路1267巷55號,03-3886673,林李彩玉,278831.84,2754784.5,6800300
121.36754710089537,24.93627301799901,NP200,316538775,10708,0,"Aug 10, 2018 12:30:02 AM","Aug 10, 2018 12:30:02 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台北縣三峽召會聚會所,65000,新北市三峽區大勇路29巷4號,093-6460459,李聰連,287119.481,2758769.273,6500900
121.31273384112062,23.334875074832347,NP200,316538776,10708,0,"Aug 10, 2018 12:30:02 AM","Aug 10, 2018 12:30:02 AM","OPEN DATA-10708",內政資料開放平臺,財團法人中華基督教玉里懷恩堂,10015,花蓮縣玉里鎮大同路247號,03-8882643,蘇振泰,281979.54,2581400.18,1001503
121.2142819449467,24.8646285796663,NP200,316538777,10708,0,"Aug 10, 2018 12:30:02 AM","Aug 10, 2018 12:30:02 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台灣省桃園縣耶蘇教會堂,68000,桃園市龍潭區東龍路220號,-,鍾延俊,271653.29,2750800.74,6800900
120.96753747118382,24.81071067500059,NP200,316538778,10708,0,"Aug 10, 2018 12:30:02 AM","Aug 10, 2018 12:30:02 AM","OPEN DATA-10708",內政資料開放平臺,財團法人天主教聖神傳教會,10018,新竹市水田里演藝路21號,03-5323402,陳文榮,246718.23,2744812.19,1001801
121.5107502719724,25.114293889300896,NP200,316538779,10708,0,"Aug 10, 2018 12:30:02 AM","Aug 10, 2018 12:30:02 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台北市基督教三愛會,63000,臺北市北投區石牌路１段吉慶里71巷15弄3號,02-28214532,陳泉清,301507.775,2778534.497,6301200
121.5007773955313,25.134059715875917,NP200,316538780,10708,0,"Aug 10, 2018 12:30:02 AM","Aug 10, 2018 12:30:02 AM","OPEN DATA-10708",內政資料開放平臺,財團法人北投基督徒聚會處,63000,臺北市北投區中央北路１段長安里44號2樓,02-28915314,黃銀河,300493.896,2780720.118,6301200
120.47896033179337,22.884935101726533,NP200,316538781,10708,0,"Aug 10, 2018 12:30:02 AM","Aug 10, 2018 12:30:02 AM","OPEN DATA-10708",內政資料開放平臺,財團法人旗山鎮天主教堂,64000,高雄市旗山區太平里德義街6號,07-6612344,施安東,196541.35,2531636.27,6403000
